Timestamp;gLeftWheelTicks;gRightWheelTicks;gTheta_hat;gX_hat;gY_hat
20187000;0;0;2.035032E+000;146;189
20210000;0;0;2.035038E+000;146;189
20236000;0;0;2.035038E+000;146;189
20261000;0;0;2.035031E+000;146;189
20284000;0;0;2.035031E+000;146;189
20306000;0;0;2.035026E+000;146;189
20330000;0;0;2.035040E+000;146;189
20356000;0;0;2.035040E+000;146;189
20381000;0;0;2.035028E+000;146;189
20405000;0;0;2.035028E+000;146;189
20429000;0;0;2.035026E+000;146;189
20453000;0;0;2.035033E+000;146;189
20479000;0;0;2.035033E+000;146;189
20504000;0;0;2.035012E+000;146;189
20528000;0;0;2.035012E+000;146;189
20552000;0;0;2.035005E+000;146;189
20575000;0;0;2.035014E+000;146;189
20601000;0;0;2.035014E+000;146;189
20626000;0;0;2.035028E+000;146;189
20650000;0;0;2.035028E+000;146;189
20676000;0;0;2.035023E+000;146;189
20701000;0;0;2.035040E+000;146;189
20724000;0;0;2.035040E+000;146;189
20748000;0;0;2.035055E+000;146;189
20771000;0;0;2.035055E+000;146;189
20796000;0;0;2.035032E+000;146;189
20821000;0;0;2.035102E+000;146;189
20843000;0;0;2.035102E+000;146;189
20867000;0;0;2.035097E+000;146;189
20890000;0;0;2.035097E+000;146;189
20914000;0;0;2.035181E+000;146;189
20937000;0;0;2.035139E+000;146;189
20963000;0;0;2.035139E+000;146;189
20985000;0;0;2.035169E+000;146;189
21008000;0;0;2.035169E+000;146;189
21031000;0;0;2.035157E+000;146;189
21055000;0;0;2.035166E+000;146;189
21081000;0;0;2.035166E+000;146;189
21106000;0;0;2.035169E+000;146;189
21130000;0;0;2.035169E+000;146;189
21154000;0;0;2.035186E+000;146;189
21178000;0;0;2.035190E+000;146;189
21202000;0;0;2.035190E+000;146;189
21226000;0;0;2.035185E+000;146;189
21250000;0;0;2.035185E+000;146;189
21272000;0;0;2.035173E+000;146;189
21296000;0;0;2.035152E+000;146;189
21322000;0;0;2.035152E+000;146;189
21347000;0;0;2.035172E+000;146;189
21371000;0;0;2.035172E+000;146;189
21394000;0;0;2.035170E+000;146;189
21418000;0;0;2.035174E+000;146;189
21442000;0;0;2.035174E+000;146;189
21468000;0;0;2.035161E+000;146;189
21491000;0;0;2.035161E+000;146;189
21515000;0;0;2.035176E+000;146;189
21539000;0;0;2.035163E+000;146;189
21562000;0;0;2.035163E+000;146;189
21588000;0;0;2.035175E+000;146;189
21612000;0;0;2.035175E+000;146;189
21636000;0;0;2.035170E+000;146;189
21661000;0;0;2.035176E+000;146;189
21684000;0;0;2.035176E+000;146;189
21709000;0;0;2.035169E+000;146;189
21733000;0;0;2.035169E+000;146;189
21756000;0;0;2.035175E+000;146;189
21779000;0;0;2.035175E+000;146;189
21803000;0;0;2.035182E+000;146;189
21828000;0;0;2.035193E+000;146;189
21853000;0;0;2.035193E+000;146;189
21878000;0;0;2.035202E+000;146;189
21901000;0;0;2.035208E+000;146;189
21925000;0;0;2.035208E+000;146;189
21951000;0;0;2.035206E+000;146;189
21974000;0;0;2.035206E+000;146;189
21998000;0;0;2.035234E+000;146;189
22021000;0;0;2.035240E+000;146;189
22047000;0;0;2.035240E+000;146;189
22072000;0;0;2.035230E+000;146;189
22096000;0;0;2.035230E+000;146;189
22118000;0;0;2.035228E+000;146;189
22142000;0;0;2.035228E+000;146;189
22165000;0;0;2.035237E+000;146;189
22190000;0;0;2.035246E+000;146;189
22215000;0;0;2.035246E+000;146;189
22240000;0;0;2.035250E+000;146;189
22263000;0;0;2.035267E+000;146;189
22287000;0;0;2.035267E+000;146;189
22314000;0;0;2.035275E+000;146;189
22338000;0;0;2.035275E+000;146;189
22361000;0;0;2.035284E+000;146;189
22385000;0;0;2.035280E+000;146;189
22409000;0;0;2.035280E+000;146;189
22435000;0;0;2.035289E+000;146;189
22458000;0;0;2.035289E+000;146;189
22482000;0;0;2.035306E+000;146;189
362440000;0;0;2.041429E+000;146;189
362464000;0;0;2.041438E+000;146;189
362487000;0;0;2.041438E+000;146;189
362512000;0;0;2.041442E+000;146;189
362536000;0;0;2.041442E+000;146;189
362558000;0;0;2.041445E+000;146;189
362583000;0;0;2.041444E+000;146;189
362607000;0;0;2.041444E+000;146;189
362632000;0;0;2.041445E+000;146;189
362656000;0;0;2.041445E+000;146;189
362679000;0;0;2.041456E+000;146;189
362702000;0;0;2.041456E+000;146;189
362727000;0;0;2.041451E+000;146;189
362750000;0;0;2.041452E+000;146;189
362774000;0;0;2.041452E+000;146;189
362798000;0;0;2.041443E+000;146;189
362821000;0;0;2.041443E+000;146;189
362845000;0;0;2.041438E+000;146;189
362870000;0;0;2.041447E+000;146;189
362896000;0;0;2.041447E+000;146;189
362920000;0;0;2.041442E+000;146;189
362943000;0;0;2.041442E+000;146;189
362968000;0;0;2.041438E+000;146;189
362992000;0;0;2.041439E+000;146;189
363015000;0;0;2.041439E+000;146;189
363039000;0;0;2.041440E+000;146;189
363062000;0;0;2.041440E+000;146;189
363085000;0;0;2.041454E+000;146;189
363108000;0;0;2.041460E+000;146;189
363134000;0;0;2.041460E+000;146;189
363159000;0;0;2.041443E+000;146;189
363183000;0;0;2.041443E+000;146;189
363207000;0;0;2.041430E+000;146;189
363230000;0;0;2.041426E+000;146;189
363254000;0;0;2.041426E+000;146;189
363279000;0;0;2.041429E+000;146;189
363303000;0;0;2.041429E+000;146;189
363327000;0;0;2.041430E+000;146;189
363351000;0;0;2.041436E+000;146;189
363377000;0;0;2.041436E+000;146;189
363402000;0;0;2.041443E+000;146;189
363426000;0;0;2.041443E+000;146;189
363450000;0;0;2.041428E+000;146;189
363473000;0;0;2.041418E+000;146;189
363499000;0;0;2.041418E+000;146;189
363523000;0;0;2.041419E+000;146;189
363546000;0;0;2.041419E+000;146;189
363568000;0;0;2.041412E+000;146;189
363592000;0;0;2.041410E+000;146;189
363618000;0;0;2.041410E+000;146;189
363643000;0;0;2.041403E+000;146;189
363667000;0;0;2.041403E+000;146;189
363691000;0;0;2.041398E+000;146;189
363714000;0;0;2.041397E+000;146;189
363738000;0;0;2.041397E+000;146;189
363764000;0;0;2.041395E+000;146;189
363787000;0;0;2.041395E+000;146;189
363811000;0;0;2.041393E+000;146;189
363835000;0;0;2.041392E+000;146;189
363861000;0;0;2.041392E+000;146;189
363886000;0;0;2.041387E+000;146;189
363909000;0;0;2.041387E+000;146;189
363931000;0;0;2.041391E+000;146;189
363955000;0;0;2.041397E+000;146;189
363978000;0;0;2.041397E+000;146;189
364003000;0;0;2.041390E+000;146;189
364027000;0;0;2.041390E+000;146;189
364049000;0;0;2.041399E+000;146;189
364072000;0;0;2.041399E+000;146;189
364098000;0;0;2.041399E+000;146;189
364123000;0;0;2.041392E+000;146;189
364145000;0;0;2.041392E+000;146;189
364169000;0;0;2.041375E+000;146;189
364192000;0;0;2.041375E+000;146;189
364219000;0;0;2.041378E+000;146;189
364244000;0;0;2.041379E+000;146;189
364267000;0;0;2.041379E+000;146;189
364291000;0;0;2.041383E+000;146;189
364315000;0;0;2.041381E+000;146;189
364341000;0;0;2.041381E+000;146;189
364366000;0;0;2.041374E+000;146;189
364390000;0;0;2.041374E+000;146;189
364414000;0;0;2.041359E+000;146;189
364437000;0;0;2.041360E+000;146;189
364463000;0;0;2.041360E+000;146;189
364488000;0;0;2.041361E+000;146;189
364512000;0;0;2.041361E+000;146;189
364536000;0;0;2.041364E+000;146;189
364559000;0;0;2.041352E+000;146;189
364585000;0;0;2.041352E+000;146;189
364609000;0;0;2.041353E+000;146;189
364633000;0;0;2.041353E+000;146;189
364657000;0;0;2.041351E+000;146;189
364680000;0;0;2.041360E+000;146;189
364704000;0;0;2.041360E+000;146;189
364729000;0;0;2.041358E+000;146;189
364753000;0;0;2.041358E+000;146;189
364777000;0;0;2.041357E+000;146;189
364800000;0;0;2.041347E+000;146;189
364824000;0;0;2.041347E+000;146;189
364848000;0;0;2.041335E+000;146;189
364870000;0;0;2.041335E+000;146;189
364894000;0;0;2.041336E+000;146;189
364918000;0;0;2.041336E+000;146;189
364942000;0;0;2.041321E+000;146;189
364966000;0;0;2.041332E+000;146;189
364992000;0;0;2.041332E+000;146;189
365016000;0;0;2.041333E+000;146;189
365039000;0;0;2.041333E+000;146;189
365065000;0;0;2.041342E+000;146;189
365090000;0;0;2.041345E+000;146;189
365114000;0;0;2.041345E+000;146;189
365137000;0;0;2.041344E+000;146;189
365161000;0;0;2.041342E+000;146;189
365185000;0;0;2.041342E+000;146;189
365210000;0;0;2.041340E+000;146;189
365232000;0;0;2.041340E+000;146;189
365256000;0;0;2.041339E+000;146;189
365279000;0;0;2.041339E+000;146;189
365303000;0;0;2.041340E+000;146;189
365327000;0;0;2.041332E+000;146;189
365351000;0;0;2.041332E+000;146;189
365374000;0;0;2.041331E+000;146;189
365397000;0;0;2.041331E+000;146;189
365421000;0;0;2.041337E+000;146;189
365445000;0;0;2.041319E+000;146;189
365471000;0;0;2.041319E+000;146;189
365496000;0;0;2.041315E+000;146;189
365520000;0;0;2.041315E+000;146;189
365544000;0;0;2.041324E+000;146;189
365567000;0;0;2.041325E+000;146;189
365593000;0;0;2.041325E+000;146;189
365616000;0;0;2.041323E+000;146;189
365640000;0;0;2.041323E+000;146;189
365662000;0;0;2.041318E+000;146;189
365686000;0;0;2.041309E+000;146;189
365709000;0;0;2.041309E+000;146;189
365734000;0;0;2.041304E+000;146;189
365758000;0;0;2.041304E+000;146;189
365780000;0;0;2.041300E+000;146;189
365804000;0;0;2.041300E+000;146;189
365828000;0;0;2.041301E+000;146;189
365852000;0;0;2.041275E+000;146;189
365877000;0;0;2.041275E+000;146;189
365901000;0;0;2.041265E+000;146;189
365924000;0;0;2.041265E+000;146;189
365952000;0;0;2.041266E+000;146;189
365977000;0;0;2.041259E+000;146;189
366001000;0;0;2.041259E+000;146;189
366026000;0;0;2.041268E+000;146;189
366049000;0;0;2.041274E+000;146;189
366075000;0;0;2.041274E+000;146;189
366100000;0;0;2.041275E+000;146;189
366124000;0;0;2.041275E+000;146;189
366148000;0;0;2.041254E+000;146;189
366171000;0;0;2.041255E+000;146;189
366197000;0;0;2.041255E+000;146;189
366220000;0;0;2.041256E+000;146;189
366244000;0;0;2.041256E+000;146;189
366268000;0;0;2.041257E+000;146;189
366291000;0;0;2.041247E+000;146;189
366318000;0;0;2.041247E+000;146;189
366343000;0;0;2.041251E+000;146;189
366366000;0;0;2.041251E+000;146;189
366388000;0;0;2.041249E+000;146;189
366412000;0;0;2.041245E+000;146;189
366438000;0;0;2.041245E+000;146;189
366464000;0;0;2.041243E+000;146;189
366487000;0;0;2.041243E+000;146;189
366511000;0;0;2.041249E+000;146;189
366534000;0;0;2.041245E+000;146;189
366558000;0;0;2.041245E+000;146;189
366584000;0;0;2.041235E+000;146;189
366607000;0;0;2.041235E+000;146;189
366629000;0;0;2.041225E+000;146;189
366653000;0;0;2.041234E+000;146;189
366679000;0;0;2.041234E+000;146;189
366704000;0;0;2.041235E+000;146;189
366727000;0;0;2.041235E+000;146;189
366751000;0;0;2.041236E+000;146;189
366774000;0;0;2.041231E+000;146;189
366798000;0;0;2.041231E+000;146;189
366824000;0;0;2.041216E+000;146;189
366847000;0;0;2.041216E+000;146;189
366871000;0;0;2.041220E+000;146;189
366894000;0;0;2.041226E+000;146;189
366919000;0;0;2.041226E+000;146;189
366944000;0;0;2.041232E+000;146;189
366969000;0;0;2.041232E+000;146;189
366993000;0;0;2.041217E+000;146;189
367016000;0;0;2.041224E+000;146;189
367043000;0;0;2.041224E+000;146;189
367066000;0;0;2.041214E+000;146;189
367089000;0;0;2.041214E+000;146;189
367112000;0;0;2.041217E+000;146;189
367135000;0;0;2.041221E+000;146;189
367161000;0;0;2.041221E+000;146;189
367185000;0;0;2.041216E+000;146;189
367209000;0;0;2.041216E+000;146;189
367231000;0;0;2.041231E+000;146;189
367255000;0;0;2.041231E+000;146;189
367281000;0;0;2.041221E+000;146;189
367306000;0;0;2.041216E+000;146;189
367329000;0;0;2.041216E+000;146;189
367353000;0;0;2.041212E+000;146;189
